label,start_ticks,duration_ticks,frame,value
VIF1_DMA_wait,5583441,656,1500,0
GIF_DMA_wait,5584322,81,1500,0
Packet_qwords,5587657,0,1500,71
VIF1_submit,5587646,16049,1500,0
Dispatch,5560173,45186,1500,0
Static_bag,5547537,58011,1500,0
Bounds,5607491,6004,1500,0
Static_bag,5606539,7164,1500,0
Bounds,5614236,2953,1500,0
Static_bag,5614061,3343,1500,0
Bounds,5618016,2327,1500,0
Static_bag,5617791,2783,1500,0
Bounds,5621518,2374,1500,0
Static_bag,5621099,3013,1500,0
Bounds,5624679,2654,1500,0
Static_bag,5624421,3147,1500,0
Bounds,5628184,2342,1500,0
Static_bag,5627990,2700,1500,0
Bounds,5631334,2517,1500,0
Static_bag,5631105,2903,1500,0
Bounds,5634570,2343,1500,0
Static_bag,5634352,2800,1500,0
Bounds,5637724,2312,1500,0
Static_bag,5637500,2670,1500,0
Bounds,5640774,2323,1500,0
Static_bag,5640599,2719,1500,0
Bounds,5643882,2364,1500,0
Static_bag,5643661,2825,1500,0
Bounds,5647134,2791,1500,0
VIF1_WAIT_START,5680051,0,1500,192
GIF_STATE,5680051,0,1500,0
VIF1_WAIT_END,5680516,0,1500,192
GIF_STATE,5680516,0,1500,0
VIF1_DMA_wait,5679867,738,1500,0
GIF_DMA_wait,5680868,127,1500,0
Packet_qwords,5683817,0,1500,57
VIF1_submit,5683806,5105,1500,0
Dispatch,5657663,32370,1500,0
Static_bag,5646907,43260,1500,0
Bounds,5691449,5198,1500,0
Static_bag,5690931,5938,1500,0
Bounds,5697642,2355,1500,0
Static_bag,5697422,2782,1500,0
Bounds,5700916,2548,1500,0
Static_bag,5700602,3112,1500,0
Bounds,5704228,2793,1500,0
VIF1_WAIT_START,5737925,0,1500,192
